Time_1,CSA_1,CVP_1,Time_4,CSA_4,CVP_4,Time_5,CSA_5,CVP_5,Time_8,CSA_8,CVP_8,Time_10,CSA_10,CVP_10,Time_15,CSA_15,CVP_15,Time_18,CSA_18,CVP_18,Time_19,CSA_19,CVP_19,Time_20,CSA_20,CVP_20,Time_23,CSA_23,CVP_23,Time_24,CSA_24,CVP_24,Time_25,CSA_25,CVP_25,Time_28,CSA_28,CVP_28,Time_30,CSA_30,CVP_30,Time_31,CSA_31,CVP_31,Time_34,CSA_34,CVP_34,Time_38,CSA_38,CVP_38,Time_39,CSA_39,CVP_39,Time_40,CSA_40,CVP_40,Time_42,CSA_42,CVP_42,Time_44,CSA_44,CVP_44,Time_46,CSA_46,CVP_46,Time_47,CSA_47,CVP_47,Time_48,CSA_48,CVP_48,Time_49,CSA_49,CVP_49,Time_50,CSA_50,CVP_50,Time_51,CSA_51,CVP_51,Time_52,CSA_52,CVP_52,Time_53,CSA_53,CVP_53,Time_54,CSA_54,CVP_54,Time_55,CSA_55,CVP_55,Time_56,CSA_56,CVP_56,Time_57,CSA_57,CVP_57,Time_58,CSA_58,CVP_58
1.234782609,1.822509253,4.762899786,1,0.216581441,6.043131651,1.109375,1.791720346,11.9497087,1.234782609,0.257466691,1.775503839,1.42,1.322081862,10.27503568,1.224137931,0.345148557,0.654880723,1.092307692,1.510050292,9.519014363,0.830409357,0.403514501,0.095996151,1.314814815,1.495589348,4.88872618,1.007092199,1.921606842,4.398322739,1.42,1.425828764,2.181804808,1.378640777,0.58532059,5.253675499,1.154471545,1.454309587,9.902790087,0.544061303,0.373581547,6.07973304,0.556862745,1.102231485,7.887587873,1,0.492243967,8.324767835,1.314814815,0.997303238,3.469345129,1.651162791,0.491966209,10.92255631,1.109375,1.863583205,7.714506869,0.559055118,0.568472046,1.621553914,0.871165644,0.447413755,4.911963203,1.100775194,1.311570444,7.640607984,1.775,0.95974503,6.315253962,2.253968254,0.31596707,1.484304369,1.434343434,1.20150953,4.0286299,1.183333333,1.345354267,5.013121652,0.63963964,0.865558088,9.848527407,0.498245614,0.49713785,3.827789232,0.426426426,0.876303909,8.585951097,0.881987578,1.293352437,8.153182305,0.482993197,1.129059582,7.423425213,0.685990338,0.424284702,3.513098348,0.403409091,1.34363663,4.999646407,0.581967213,1.071410273,7.267352182
1.243478261,1.816877186,4.739424154,1.007042254,0.221889612,5.703797696,1.1171875,1.784551282,11.94137706,1.243478261,0.258071117,1.751076873,1.43,1.316873338,10.40865339,1.232758621,0.345081659,0.439976427,1.1,1.512634057,9.453812275,0.83625731,0.403338244,0.155394544,1.324074074,1.499130586,4.84435559,1.014184397,1.92705788,4.126094624,1.43,1.429701797,2.309559421,1.388349515,0.578773066,5.467278926,1.162601626,1.451256264,9.414442004,0.54789272,0.377865387,6.089312856,0.560784314,1.102139856,7.795271738,1.007042254,0.495856767,8.309781081,1.324074074,0.992680651,3.488553795,1.662790698,0.490707117,10.81861325,1.1171875,1.863117561,7.690993184,0.562992126,0.568841217,1.545207405,0.877300614,0.447426988,4.847747057,1.108527132,1.312953584,7.37457037,1.7875,0.95871335,6.370955473,2.26984127,0.314534348,1.427948439,1.444444444,1.201697547,4.172935258,1.191666667,1.344189496,4.787660917,0.644144144,0.866080006,9.837292322,0.501754386,0.500081366,3.821475847,0.429429429,0.876607714,8.650182997,0.888198758,1.298431225,8.071876306,0.486394558,1.128505811,7.467046551,0.690821256,0.425923972,3.357499844,0.40625,1.346125006,4.995289164,0.586065574,1.071157089,7.249516185
1.252173913,1.811245119,4.702114173,1.014084507,0.227197783,5.364463741,1.125,1.777382218,11.92325021,1.252173913,0.258774462,1.608025931,1.44,1.313202359,10.49778271,1.24137931,0.345014761,0.256044294,1.107692308,1.514908876,9.365295293,0.842105263,0.40323852,0.225574991,1.333333333,1.502091788,4.828736748,1.021276596,1.932225352,3.911663054,1.44,1.433153466,2.422788205,1.398058252,0.572945717,5.680871206,1.170731707,1.447537413,8.972285206,0.551724138,0.381291657,6.13459926,0.564705882,1.102020439,7.702955602,1.014084507,0.499595146,8.294794327,1.333333333,0.987765993,3.507762461,1.674418605,0.489537501,10.71467019,1.125,1.862856214,7.6674795,0.566929134,0.569196862,1.474117077,0.883435583,0.447420577,4.783530912,1.11627907,1.314492914,7.108532755,1.8,0.95741384,6.474855565,2.285714286,0.312812884,1.391902856,1.454545455,1.202116692,4.317240616,1.2,1.342251279,4.562200182,0.648648649,0.866879756,9.829524614,0.505263158,0.503024882,3.813647702,0.432432432,0.876894405,8.729693211,0.894409938,1.303547337,7.985680625,0.489795918,1.128013321,7.502686501,0.695652174,0.42752827,3.217244532,0.409090909,1.348646804,4.99142845,0.590163934,1.070839371,7.231680187
1.260869565,1.805174884,4.623301143,1.021126761,0.232505954,5.025129786,1.1328125,1.768419644,11.89167329,1.260869565,0.259648722,1.387948337,1.45,1.30953138,10.53781321,1.25,0.345119095,0.144896743,1.115384615,1.517119202,9.257412689,0.847953216,0.403183735,0.310371112,1.342592593,1.504751608,4.830947117,1.028368794,1.937250999,3.760519893,1.45,1.436220773,2.505753301,1.40776699,0.568386629,5.936351911,1.178861789,1.443459873,8.655918174,0.555555556,0.384717927,6.223527048,0.568627451,1.10180442,7.609924008,1.021126761,0.503473376,8.28877955,1.342592593,0.982617607,3.545771075,1.686046512,0.488486697,10.70101608,1.1328125,1.862875288,7.479225019,0.570866142,0.569394414,1.476613281,0.889570552,0.447393898,4.569440555,1.124031008,1.315729121,6.951950692,1.8125,0.955872992,6.595323921,2.301587302,0.310844588,1.336462809,1.464646465,1.202744777,4.507342246,1.208333333,1.339960272,4.804275243,0.653153153,0.867684953,9.82550849,0.50877193,0.506500175,3.800994765,0.435435435,0.877181096,8.809203425,0.900621118,1.30868348,7.874758233,0.493197279,1.128440032,7.536257623,0.700483092,0.429094682,3.123018793,0.411931818,1.351237539,4.987666981,0.594262295,1.070406116,7.21961972
1.269565217,1.798688391,4.537644523,1.028169014,0.237814125,4.758298209,1.140625,1.758531386,11.83221361,1.269565217,0.260655688,1.082041044,1.46,1.308930015,10.52537333,1.25862069,0.34522343,0.083629404,1.123076923,1.518942561,9.14260487,0.85380117,0.403230068,0.408690771,1.351851852,1.506994132,4.849378703,1.035460993,1.942049725,3.65890679,1.46,1.438870565,2.552036927,1.417475728,0.564332561,6.184462845,1.18699187,1.439100457,8.442522866,0.559386973,0.388144197,6.312454836,0.57254902,1.101588401,7.515690442,1.028169014,0.507548328,8.285819063,1.351851852,0.977234506,3.583779689,1.697674419,0.48753406,10.68736197,1.140625,1.863300387,7.290970538,0.57480315,0.569110695,1.479109485,0.895705522,0.447360613,4.292612157,1.131782946,1.316401842,6.801129448,1.825,0.954080545,6.728066869,2.317460318,0.3085587,1.271162874,1.474747475,1.203554963,4.697443877,1.216666667,1.336540336,5.046350304,0.657657658,0.868734163,9.824472248,0.512280702,0.510089419,3.788341828,0.438438438,0.877428394,8.884802706,0.906832298,1.313838652,7.77166197,0.49659864,1.128866743,7.566320735,0.70531401,0.430661095,3.039936861,0.414772727,1.353828273,4.983974552,0.598360656,1.069535042,7.207559253
1.27826087,1.792201898,4.280898162,1.035211268,0.242774452,4.580080648,1.1484375,1.748643128,11.67458834,1.27826087,0.261740222,0.873541663,1.47,1.308328651,10.4925993,1.267241379,0.345550065,0.060428542,1.130769231,1.520687771,9.023384202,0.859649123,0.403294274,0.513174813,1.361111111,1.508836273,4.883350647,1.042553192,1.94656347,3.620642194,1.47,1.440602926,2.579204706,1.427184466,0.560698675,6.396114293,1.195121951,1.434375696,8.259543475,0.563218391,0.390625361,6.401382624,0.576470588,1.101275409,7.421456877,1.035211268,0.511676348,8.284753537,1.361111111,0.971680334,3.647113336,1.709302326,0.486684767,10.69520762,1.1484375,1.864023565,7.061759517,0.578740158,0.568826976,1.48160569,0.901840491,0.447321701,4.019845108,1.139534884,1.316511077,6.687538855,1.8375,0.952274434,6.862753504,2.333333333,0.305860285,1.173215149,1.484848485,1.204508717,4.910781,1.225,1.33264409,5.288425365,0.662162162,0.869827739,9.826388833,0.515789474,0.513678664,3.764854563,0.441441441,0.87765807,8.951797936,0.913043478,1.318984412,7.67549666,0.5,1.129293453,7.596383846,0.710144928,0.432154015,2.979142545,0.417613636,1.356419007,4.9804855,0.602459016,1.068663968,7.204330522
1.286956522,1.785521171,4.024151802,1.042253521,0.247660242,4.401863088,1.15625,1.736700605,11.26354907,1.286956522,0.262943364,0.707171065,1.48,1.308818675,10.46328005,1.275862069,0.3458767,0.084006886,1.138461539,1.522237609,8.900343081,0.865497076,0.403495511,0.629880131,1.37037037,1.510487755,4.965639581,1.04964539,1.950868229,3.609483228,1.48,1.441307608,2.580301521,1.436893204,0.557904818,6.706819562,1.203252033,1.428999205,8.087559929,0.567049808,0.393071521,6.484388164,0.580392157,1.100869483,7.327223312,1.042253521,0.515862369,8.285644101,1.37037037,0.966114817,3.710446983,1.720930233,0.485998463,10.70305328,1.15625,1.864985492,6.832548496,0.582677165,0.568252324,1.484101894,0.90797546,0.447297139,3.866887846,1.147286822,1.315482195,6.583255924,1.85,0.950747873,7.011241675,2.349206349,0.302634505,1.087672096,1.494949495,1.205565917,5.131863289,1.233333333,1.327795224,5.584669217,0.666666667,0.871107478,9.831207206,0.519298246,0.517529581,3.73708707,0.444444444,0.877887746,9.018793165,0.919254658,1.32411861,7.611637786,0.503401361,1.130576023,7.624319922,0.714975845,0.433618355,2.907090376,0.420454546,1.359089217,4.977403202,0.606557377,1.067573598,7.201101791
1.295652174,1.778690356,3.796291435,1.049295775,0.252546031,4.223645528,1.1640625,1.724618018,10.70020136,1.295652174,0.264193989,0.59917441,1.49,1.310400088,10.49289781,1.284482759,0.346456107,0.128973241,1.146153846,1.523758754,8.771925668,0.871345029,0.403696748,0.799563154,1.37962963,1.511615517,5.08107738,1.056737589,1.954765101,3.707551173,1.49,1.441077655,2.533270343,1.446601942,0.555800847,7.027243323,1.211382114,1.423136027,7.873035035,0.570881226,0.395517681,6.514093463,0.584313726,1.100463557,7.213944304,1.049295775,0.519979125,8.281892586,1.37962963,0.960648897,3.798368779,1.73255814,0.485454463,10.73056562,1.1640625,1.86608942,6.761859017,0.586614173,0.567404952,1.505052552,0.914110429,0.447283983,3.713930585,1.15503876,1.313956751,6.472430785,1.8625,0.949625507,7.161774953,2.365079365,0.298777203,1.017452464,1.505050505,1.206721748,5.276078889,1.241666667,1.322428483,5.921539661,0.671171171,0.872462689,9.846658504,0.522807018,0.521674879,3.700035329,0.447447447,0.878095895,9.086403222,0.925465839,1.329281276,7.541451343,0.506802721,1.131858592,7.652255999,0.719806763,0.435082695,2.819277213,0.423295455,1.361788127,4.974455552,0.610655738,1.066286774,7.201354769
1.304347826,1.77185954,3.574476974,1.056338028,0.257431821,4.171200629,1.171875,1.712054887,10.37690435,1.304347826,0.265500727,0.498853726,1.5,1.311981501,10.66862811,1.293103448,0.347035513,0.278504503,1.153846154,1.525241644,8.642700654,0.877192983,0.404171667,1.006843259,1.388888889,1.512644547,5.227777564,1.063829787,1.958539607,3.891439301,1.5,1.439924907,2.4081753,1.45631068,0.554279709,7.336852621,1.219512195,1.417021595,7.67429344,0.574712644,0.397422066,6.543798763,0.588235294,1.099913252,7.086130618,1.056338028,0.523912101,8.263286425,1.388888889,0.955824465,3.886290575,1.744186047,0.485066259,10.75807796,1.171875,1.867436436,6.691169538,0.590551181,0.56655758,1.5296941,0.920245399,0.447308341,3.576151989,1.162790698,1.311934745,6.358082917,1.875,0.948891125,7.32282592,2.380952381,0.294346553,0.98524284,1.515151515,1.207960924,5.343427803,1.25,1.31637124,6.258410106,0.675675676,0.873951852,9.866974056,0.52631579,0.525820178,3.624580564,0.450450451,0.878293134,9.155210573,0.931677019,1.334489492,7.465059016,0.510204082,1.133141161,7.678432758,0.724637681,0.436464863,2.721119361,0.426136364,1.364487036,4.97312367,0.614754098,1.064999951,7.201607747
1.313043478,1.765278546,3.467410787,1.063380282,0.260826086,4.132730471,1.1796875,1.697713743,10.20491424,1.313043478,0.26690677,0.418697516,1.51,1.316316967,10.96667326,1.301724138,0.347923522,0.453030757,1.161538462,1.526670767,8.512500913,0.883040936,0.404669393,1.282492355,1.398148148,1.513412691,5.341806926,1.070921986,1.961936928,4.202757403,1.51,1.437552743,2.200901546,1.466019418,0.553585912,7.47564727,1.227642276,1.410692198,7.435237505,0.578544061,0.399236156,6.573504063,0.592156863,1.09932637,6.958316931,1.063380282,0.527540644,8.244680263,1.398148148,0.951438204,4.011850896,1.755813954,0.484915318,10.82172432,1.1796875,1.869054166,6.445696593,0.594488189,0.565310608,1.554335648,0.926380368,0.447394711,3.465281028,1.170542636,1.309050926,6.267395656,1.8875,0.948498961,7.477291792,2.396825397,0.289445973,0.966660925,1.525252525,1.209268841,5.390226372,1.258333333,1.309756953,6.583162942,0.68018018,0.875539248,9.887459515,0.529824561,0.530008356,3.549125799,0.453453454,0.878490373,9.224017923,0.937888199,1.339815766,7.423245794,0.513605442,1.135202669,7.70357197,0.729468599,0.437843607,2.612616823,0.428977273,1.367208616,4.971791788,0.618852459,1.063515509,7.204933054
1.32173913,1.758853691,3.432062271,1.070422535,0.263406793,4.094260312,1.1875,1.6833726,10.12445251,1.32173913,0.268337673,0.391727506,1.52,1.320652434,11.22192348,1.310344828,0.348811531,0.669548597,1.169230769,1.528059565,8.377991425,0.888888889,0.405476046,1.554893157,1.407407407,1.514044196,5.44262907,1.078014184,1.96523018,4.699945284,1.52,1.434419996,1.990098924,1.475728155,0.553128257,7.615617395,1.235772358,1.404048397,7.114574347,0.582375479,0.401050245,6.603209362,0.596078431,1.098726784,6.830503244,1.070422535,0.530727574,8.023520819,1.407407407,0.947479128,4.137411217,1.767441861,0.485131446,10.88537067,1.1875,1.87087948,6.200223649,0.598425197,0.563954221,1.578977196,0.932515337,0.447534233,3.354410067,1.178294574,1.305964844,6.200369001,1.9,0.94840061,7.616561291,2.412698413,0.284094023,0.971124275,1.535353535,1.210653642,5.375373907,1.266666667,1.302636262,6.835210126,0.684684685,0.877225731,9.904129306,0.533333333,0.534518133,3.439844186,0.456456457,0.878656972,9.2937174,0.944099379,1.34539232,7.394975127,0.517006803,1.137316107,7.727400378,0.734299517,0.43921285,2.519808415,0.431818182,1.370066217,4.971148761,0.62295082,1.061995136,7.20825836
1.330434783,1.752428836,3.40361692,1.077464789,0.265987499,4.061416211,1.1953125,1.668883658,10.09009628,1.330434783,0.269793243,0.434661775,1.53,1.326716,11.35722332,1.318965517,0.34998601,0.889350627,1.176923077,1.529359784,8.264574281,0.894736842,0.406396516,1.81791779,1.416666667,1.514509782,5.526529188,1.085106383,1.968034032,5.283429847,1.53,1.43058574,1.818094986,1.485436893,0.552887185,7.777212829,1.243902439,1.397304447,6.838166189,0.586206897,0.402267021,6.622352634,0.6,1.097990626,6.728647549,1.077464789,0.533694162,7.799094385,1.416666667,0.944003715,4.265929575,1.779069767,0.485723724,11.04852953,1.1953125,1.872779614,6.02098202,0.602362205,0.562570382,1.634703574,0.938650307,0.447882956,3.236364961,1.186046512,1.3026765,6.155046279,1.9125,0.948405417,7.749281767,2.428571429,0.278349843,0.985509168,1.545454546,1.212105341,5.360521441,1.275,1.295089943,7.08725731,0.689189189,0.879037152,9.921498765,0.536842105,0.53902791,3.31409424,0.45945946,0.878806062,9.364961779,0.950310559,1.351002997,7.385418128,0.520408163,1.139429544,7.74746022,0.739130435,0.440544083,2.438210102,0.434659091,1.372923818,4.970656421,0.62704918,1.060480516,7.21355222
1.339130435,1.746395495,3.385361953,1.084507042,0.268568206,4.039020501,1.203125,1.65424049,10.07652585,1.339130435,0.271206426,0.524164163,1.54,1.334507668,11.34643453,1.327586207,0.351160488,1.110985691,1.184615385,1.530624572,8.158829639,0.900584795,0.407729971,2.146125294,1.425925926,1.514680595,5.555582049,1.092198582,1.970544235,5.70378565,1.54,1.42606715,1.710748016,1.495145631,0.553093561,7.989626697,1.25203252,1.3904344,6.65040095,0.590038314,0.403284692,6.63797523,0.603921569,1.097254469,6.634935538,1.084507042,0.536361903,7.524845201,1.425925926,0.941082647,4.394447932,1.790697674,0.486736332,11.21168839,1.203125,1.874446185,5.841740392,0.606299213,0.560702535,1.711153172,0.944785276,0.448325489,3.115074408,1.19379845,1.298980782,6.150030859,1.925,0.948498603,7.873729796,2.444444444,0.272332724,1.010917997,1.555555556,1.213593213,5.278067083,1.283333333,1.287281697,7.339304493,0.693693694,0.880888001,9.939831313,0.540350877,0.543537687,3.190039174,0.462462463,0.878955153,9.436206157,0.956521739,1.35671263,7.392740367,0.523809524,1.142142162,7.767520062,0.743961353,0.441875317,2.389309014,0.4375,1.375781419,4.969876861,0.631147541,1.058995046,7.21884608
1.347826087,1.740557913,3.369266891,1.091549296,0.270125448,4.016624791,1.2109375,1.639597323,10.08969819,1.347826087,0.272592531,0.710991419,1.55,1.342299335,11.21443606,1.336206897,0.352545963,1.285824699,1.192307692,1.531707989,7.981824913,0.906432749,0.409417415,2.524162393,1.435185185,1.514730819,5.514452987,1.09929078,1.972499766,6.02037978,1.55,1.420812236,1.672991561,1.504854369,0.553515059,8.172236229,1.260162602,1.38334946,6.526574018,0.593869732,0.404302364,6.653597826,0.607843137,1.096467416,6.541223526,1.091549296,0.53850392,7.23218326,1.435185185,0.938456527,4.519215972,1.802325581,0.488393532,11.43488018,1.2109375,1.875514495,5.847388105,0.610236221,0.558834688,1.78760277,0.950920245,0.44889733,2.993713405,1.201550388,1.294978639,6.151353493,1.9375,0.948755373,7.987394128,2.46031746,0.266156047,1.052794596,1.565656566,1.215073157,5.195612724,1.291666667,1.279116596,7.520736095,0.698198198,0.882827567,9.959066442,0.543859649,0.548202087,3.075555202,0.465465466,0.879057756,9.501474542,0.962732919,1.362376471,7.4140112,0.527210884,1.144940377,7.783903645,0.748792271,0.443164895,2.356756538,0.440340909,1.37868332,4.968875359,0.635245902,1.057509576,7.225863779
1.356521739,1.73472033,3.362243432,1.098591549,0.270531293,3.994229081,1.21875,1.626710233,10.11541661,1.356521739,0.273899785,0.897855115,1.56,1.352658987,10.90998906,1.344827586,0.353931437,1.4406439,1.2,1.532761177,7.749292147,0.912280702,0.411542201,3.083254876,1.444444444,1.514621219,5.394299599,1.106382979,1.974082546,6.034516496,1.56,1.415116145,1.664194806,1.514563107,0.554151679,8.321436504,1.268292683,1.375754143,6.419027831,0.597701149,0.404827183,6.669220422,0.611764706,1.095594567,6.447511515,1.098591549,0.540270185,7.013786666,1.444444444,0.93610321,4.643984011,1.813953488,0.490408668,11.65807197,1.21875,1.875631607,5.853035818,0.614173228,0.556872118,1.864052368,0.957055215,0.449631242,2.868125374,1.209302326,1.290670073,6.178028341,1.95,0.949105401,8.093294199,2.476190476,0.26009863,1.101390634,1.575757576,1.216486632,5.065605204,1.3,1.270808752,7.673921463,0.702702703,0.884766392,9.979238208,0.547368421,0.552914064,2.961071229,0.468468469,0.879130524,9.557507301,0.968944099,1.367847989,7.465284402,0.530612245,1.147738592,7.799819341,0.753623188,0.444401459,2.343554037,0.443181818,1.381621318,4.966147537,0.639344262,1.056050527,7.232881478
1.365217391,1.729218332,3.355219974,1.105633803,0.270937139,3.964564556,1.2265625,1.614359723,10.12951581,1.365217391,0.275155732,1.084055846,1.57,1.363018638,10.53113845,1.353448276,0.355539676,1.524802232,1.207692308,1.533403195,7.476606356,0.918128655,0.414493075,3.684412437,1.453703704,1.514539957,5.16162819,1.113475177,1.975345824,5.921379786,1.57,1.409117909,1.675740482,1.524271845,0.555319716,8.398887926,1.276422764,1.367886824,6.322991435,0.601532567,0.405078197,6.681706768,0.615686275,1.094721718,6.45990002,1.105633803,0.541370256,6.877081952,1.453703704,0.934115574,4.726661375,1.825581395,0.492758646,11.9318545,1.2265625,1.874325404,5.873632676,0.618110236,0.554710614,1.948926906,0.963190184,0.450441777,2.742537343,1.217054264,1.286001311,6.208870628,1.9625,0.949436854,8.162372785,2.492063492,0.254532349,1.165991526,1.585858586,1.217778277,4.919746631,1.308333333,1.262141589,7.827106832,0.707207207,0.886701682,10.00119237,0.550877193,0.557626041,2.838752512,0.471471472,0.879203292,9.613540059,0.97515528,1.373243503,7.558895978,0.534013605,1.151017395,7.813906084,0.758454106,0.445638023,2.336801528,0.446022727,1.384559316,4.959535498,0.643442623,1.054619699,7.246486859
1.373913044,1.723848171,3.35328319,1.112676056,0.271342984,3.933082827,1.234375,1.602113042,10.13212148,1.373913044,0.276354335,1.253978362,1.58,1.374204538,10.21476859,1.362068966,0.357147916,1.583890944,1.215384615,1.533986028,7.17984126,0.923976608,0.4176334,4.324575797,1.462962963,1.514574122,4.829640486,1.120567376,1.976246296,5.692809036,1.58,1.403026248,1.704440808,1.533980583,0.556899045,8.457870071,1.284552846,1.359792741,6.201879219,0.605363985,0.40532921,6.689488739,0.619607843,1.093781544,6.477261987,1.112676056,0.541783852,6.759877331,1.462962963,0.932543617,4.809338738,1.837209302,0.495505305,12.20563703,1.234375,1.871054868,5.894229534,0.622047244,0.55254911,2.048353612,0.969325153,0.451374333,2.627638815,1.224806202,1.281280597,6.318894268,1.975,0.949682894,8.217197894,2.507936508,0.249516059,1.263287033,1.595959596,1.21892962,4.69953902,1.316666667,1.253389881,7.981677357,0.711711712,0.888636155,10.03452923,0.554385965,0.562240989,2.711799157,0.474474475,0.879223719,9.669699621,0.98136646,1.378122184,7.667358787,0.537414966,1.154407103,7.826278184,0.763285024,0.446770876,2.354141725,0.448863636,1.387497313,4.952474955,0.647540984,1.053188871,7.26009224
1.382608696,1.71847801,3.351446144,1.11971831,0.271368964,3.901601098,1.2421875,1.59220255,10.12488721,1.382608696,0.277476891,1.39204291,1.59,1.386216687,10.02774199,1.370689655,0.358993757,1.612060458,1.223076923,1.53421376,6.92820038,0.929824561,0.421815705,4.897749472,1.472222222,1.514676763,4.527754878,1.127659575,1.977013104,4.980549514,1.59,1.397482944,1.74715657,1.54368932,0.558932155,8.499171899,1.292682927,1.351590431,6.047859537,0.609195402,0.405205802,6.69727071,0.623529412,1.09280662,6.494623954,1.11971831,0.541735043,6.710923038,1.472222222,0.931228563,4.858306324,1.848837209,0.498641374,12.36662427,1.2421875,1.866614595,5.927703291,0.625984252,0.550390948,2.147780319,0.975460123,0.452374146,2.533101248,1.23255814,1.276507932,6.428917908,1.9875,0.949848913,8.271043998,2.523809524,0.24500614,1.393277157,1.606060606,1.219935218,4.404982373,1.325,1.244722953,8.139710772,0.716216216,0.890550207,10.07387664,0.557894737,0.566717327,2.580198122,0.477477478,0.879206524,9.726034549,0.98757764,1.38292604,7.746531091,0.540816327,1.157796811,7.838125457,0.768115942,0.447854926,2.376300463,0.451704546,1.390409855,4.937117101,0.651639344,1.051761819,7.2737418
1.391304348,1.713554989,3.345393673,1.126760563,0.27048327,3.86751145,1.25,1.582292057,10.11028937,1.391304348,0.278584445,1.496479601,1.6,1.398228836,9.966899326,1.379310345,0.360839599,1.600230938,1.230769231,1.534341697,6.710892529,0.935672515,0.42599801,5.48975233,1.481481482,1.514852444,4.282058084,1.134751773,1.977667078,4.15287569,1.6,1.392362992,1.812363794,1.553398058,0.561700655,8.508477889,1.300813008,1.343483086,5.903086324,0.61302682,0.404757894,6.705052682,0.62745098,1.091831697,6.529524051,1.126760563,0.540868242,6.661968745,1.481481482,0.93011822,4.90727391,1.860465116,0.502000177,12.52761151,1.25,1.861026385,5.961177048,0.62992126,0.548235093,2.247207026,0.981595092,0.453415517,2.438563681,1.240310078,1.271663979,6.571420892,2,0.949938775,8.324731344,2.53968254,0.241012697,1.590681226,1.616161616,1.220795224,4.065241164,1.333333333,1.236064951,8.297744188,0.720720721,0.892464258,10.11962622,0.561403509,0.571193664,2.409479116,0.480480481,0.879189329,9.782369478,0.99378882,1.386637454,7.789692754,0.544217687,1.16161485,7.846882079,0.77294686,0.448938975,2.46270233,0.454545455,1.393321313,4.921759247,0.655737705,1.050335697,7.287391361
1.4,1.70876611,3.338076575,1.133802817,0.269597575,3.825598048,1.2578125,1.573082491,10.09249225,1.4,0.279681241,1.561717394,1.61,1.409791923,9.956994757,1.387931035,0.362822133,1.572568467,1.238461539,1.534220148,6.535052411,0.941520468,0.431160599,6.144192147,1.490740741,1.515109422,4.184552552,1.141843972,1.978369636,3.344954518,1.61,1.387646508,1.861833662,1.563106796,0.564746952,8.499789648,1.308943089,1.335578055,5.805061836,0.616858238,0.404309986,6.712926187,0.631372549,1.090809879,6.664391476,1.133802817,0.539428905,6.655363002,1.490740741,0.929110578,4.957205847,1.872093023,0.505561646,12.55618281,1.2578125,1.854306446,6.081133332,0.633858268,0.546079239,2.361545027,0.987730061,0.454540443,2.383028074,1.248062016,1.266830002,6.717532691,2.0125,0.949997142,8.393169185,2.555555556,0.237443175,1.792682136,1.626262626,1.221502983,3.589946273,1.341666667,1.228165528,8.455777603,0.725225225,0.894359905,10.19410162,0.564912281,0.575620975,2.23876011,0.483483484,0.879108593,9.838469391,1,1.390348868,7.804915126,0.547619048,1.165575666,7.8556387,0.777777778,0.44979662,2.554944482,0.457386364,1.396232771,4.89898451,0.659836066,1.048895109,7.295591488
1.408695652,1.703977231,3.327836011,1.14084507,0.26871188,3.783684647,1.265625,1.565368235,10.08278024,1.408695652,0.280729898,1.652497914,1.62,1.42135501,9.944354212,1.396551724,0.364804667,1.444752902,1.246153846,1.533914763,6.405633612,0.947368421,0.4363624,6.757856827,1.5,1.515394677,4.136738687,1.14893617,1.97951675,2.522061797,1.62,1.383359092,1.865839377,1.572815534,0.568102133,8.474904439,1.317073171,1.328105963,5.734988974,0.620689655,0.403532434,6.72253884,0.635294118,1.089785427,6.7992589,1.14084507,0.537646424,6.650145737,1.5,0.92818931,5.007137783,1.88372093,0.509371572,12.5847541,1.265625,1.84628446,6.201089616,0.637795276,0.543954201,2.572806434,0.993865031,0.455736109,2.346517815,1.255813954,1.262006003,6.841130766,2.025,0.950152727,8.460893765,2.571428571,0.234313109,1.959062828,1.636363636,1.22205594,3.114651383,1.35,1.220350416,8.612587676,0.72972973,0.896253593,10.27786784,0.568421053,0.57926386,2.047968525,0.486486487,0.878976815,9.894277885,1.00621118,1.392862878,7.807075599,0.551020408,1.169536482,7.862164915,0.782608696,0.450634579,2.673001247,0.460227273,1.399093774,4.874295739,0.663934426,1.047349307,7.303791615
1.417391304,1.699609403,3.315276838,1.147887324,0.267714291,3.741771245,1.2734375,1.557653978,10.07977816,1.417391304,0.28174295,1.789908023,1.63,1.431064887,9.877594624,1.405172414,0.366820686,1.27098373,1.253846154,1.533364266,6.314382217,0.953216374,0.442303319,7.334954719,1.509259259,1.515711079,4.127388028,1.156028369,1.980806685,1.67321839,1.63,1.379496259,1.810092706,1.582524272,0.571976159,8.420629646,1.325203252,1.321219498,5.679826415,0.624521073,0.402315357,6.732151493,0.639215686,1.088759591,6.934126325,1.147887324,0.535466076,6.654254004,1.509259259,0.92736494,5.072099358,1.895348837,0.513177638,12.59589947,1.2734375,1.837451081,6.419110691,0.641732284,0.541834175,2.784067842,1,0.456985728,2.293457986,1.263565892,1.257102785,6.957224266,2.0375,0.9504054,8.514709776,2.587301587,0.231710146,2.108867253,1.646464647,1.22246356,2.975910137,1.358333333,1.213336262,8.769193859,0.734234234,0.898140309,10.35723162,0.571929825,0.582906745,1.842882832,0.48948949,0.878845036,9.95008638,1.01242236,1.395376889,7.804156105,0.554421769,1.173676935,7.868040594,0.787439614,0.451409527,2.793874059,0.463068182,1.401867884,4.845579804,0.668032787,1.045803505,7.311515866
